index,filename,mean_abs_diff_vs_prev_gray8
821,frame_000821.jpg,0.3994
822,frame_000822.jpg,0.3849
823,frame_000823.jpg,0.3875
824,frame_000824.jpg,0.3933
825,frame_000825.jpg,0.3866
826,frame_000826.jpg,0.3918
827,frame_000827.jpg,0.3844
828,frame_000828.jpg,0.386
829,frame_000829.jpg,0.385
830,frame_000830.jpg,0.3873
831,frame_000831.jpg,0.3782
832,frame_000832.jpg,0.3821
833,frame_000833.jpg,0.3865
834,frame_000834.jpg,0.3918
835,frame_000835.jpg,0.3913
836,frame_000836.jpg,0.3919
837,frame_000837.jpg,0.3872
838,frame_000838.jpg,0.3872
839,frame_000839.jpg,0.3836
840,frame_000840.jpg,0.3875
841,frame_000841.jpg,0.3828
842,frame_000842.jpg,0.3833
843,frame_000843.jpg,0.3842
844,frame_000844.jpg,0.3874
845,frame_000845.jpg,0.3808
846,frame_000846.jpg,0.3875
847,frame_000847.jpg,0.3841
848,frame_000848.jpg,0.3883
849,frame_000849.jpg,0.3842
850,frame_000850.jpg,0.3802
851,frame_000851.jpg,0.3883
852,frame_000852.jpg,0.3801
853,frame_000853.jpg,0.3863
854,frame_000854.jpg,0.3858
855,frame_000855.jpg,0.394
856,frame_000856.jpg,0.3874
857,frame_000857.jpg,0.3948
858,frame_000858.jpg,0.3844
859,frame_000859.jpg,0.391
860,frame_000860.jpg,0.3888
861,frame_000861.jpg,0.3904
862,frame_000862.jpg,0.3867
863,frame_000863.jpg,0.3765
864,frame_000864.jpg,0.3833
865,frame_000865.jpg,0.3828
866,frame_000866.jpg,0.3849
867,frame_000867.jpg,0.3931
868,frame_000868.jpg,0.3831
869,frame_000869.jpg,0.3821
870,frame_000870.jpg,0.3783
871,frame_000871.jpg,0.3853
872,frame_000872.jpg,0.3845
873,frame_000873.jpg,0.386
874,frame_000874.jpg,0.3811
875,frame_000875.jpg,0.3808
876,frame_000876.jpg,0.3835
877,frame_000877.jpg,0.3836
878,frame_000878.jpg,0.3842
879,frame_000879.jpg,0.3874
880,frame_000880.jpg,0.3837
881,frame_000881.jpg,0.3883
882,frame_000882.jpg,0.3842
883,frame_000883.jpg,0.3852
884,frame_000884.jpg,0.3956
885,frame_000885.jpg,0.3842
886,frame_000886.jpg,0.381
887,frame_000887.jpg,0.3774
888,frame_000888.jpg,0.3826
889,frame_000889.jpg,0.3865
890,frame_000890.jpg,0.3823
891,frame_000891.jpg,0.3842
892,frame_000892.jpg,0.3744
893,frame_000893.jpg,0.3886
894,frame_000894.jpg,0.3911
895,frame_000895.jpg,0.3921
896,frame_000896.jpg,0.3829
897,frame_000897.jpg,0.3816
898,frame_000898.jpg,0.3816
899,frame_000899.jpg,0.3834
900,frame_000900.jpg,0.3805
901,frame_000901.jpg,0.3922
902,frame_000902.jpg,0.3832
903,frame_000903.jpg,0.3834
904,frame_000904.jpg,0.3885
905,frame_000905.jpg,0.3826
906,frame_000906.jpg,0.3873
907,frame_000907.jpg,0.3917
908,frame_000908.jpg,0.3922
909,frame_000909.jpg,0.386
910,frame_000910.jpg,0.3863
911,frame_000911.jpg,0.389
912,frame_000912.jpg,0.3807
913,frame_000913.jpg,0.3837
914,frame_000914.jpg,0.3966
915,frame_000915.jpg,0.3869
916,frame_000916.jpg,0.3836
917,frame_000917.jpg,0.3859
918,frame_000918.jpg,0.3841
919,frame_000919.jpg,0.3865
920,frame_000920.jpg,0.3814
921,frame_000921.jpg,0.3894
922,frame_000922.jpg,0.3808
923,frame_000923.jpg,0.3813
924,frame_000924.jpg,0.3783
925,frame_000925.jpg,0.3876
926,frame_000926.jpg,0.3887
927,frame_000927.jpg,0.3951
928,frame_000928.jpg,0.3788
929,frame_000929.jpg,0.3856
930,frame_000930.jpg,0.3853
931,frame_000931.jpg,0.388
932,frame_000932.jpg,0.3837
933,frame_000933.jpg,0.3773
934,frame_000934.jpg,0.3842
935,frame_000935.jpg,0.3843
936,frame_000936.jpg,0.3851
937,frame_000937.jpg,0.384
938,frame_000938.jpg,0.3898
939,frame_000939.jpg,0.3895
940,frame_000940.jpg,0.3865
941,frame_000941.jpg,0.3769
942,frame_000942.jpg,0.387
943,frame_000943.jpg,0.3894
944,frame_000944.jpg,0.3887
945,frame_000945.jpg,0.3787
946,frame_000946.jpg,0.3799
947,frame_000947.jpg,0.3844
