index,filename,width,height,green_px
86,frame_000086.jpg,1920,1080,1157
87,frame_000087.jpg,1920,1080,1145
88,frame_000088.jpg,1920,1080,1090
89,frame_000089.jpg,1920,1080,1135
90,frame_000090.jpg,1920,1080,0
91,frame_000091.jpg,1920,1080,1122
92,frame_000092.jpg,1920,1080,0
93,frame_000093.jpg,1920,1080,0
94,frame_000094.jpg,1920,1080,0
95,frame_000095.jpg,1920,1080,0
96,frame_000096.jpg,1920,1080,0
97,frame_000097.jpg,1920,1080,1075
98,frame_000098.jpg,1920,1080,0
99,frame_000099.jpg,1920,1080,1074
100,frame_000100.jpg,1920,1080,1051
101,frame_000101.jpg,1920,1080,1059
102,frame_000102.jpg,1920,1080,2074
103,frame_000103.jpg,1920,1080,1078
104,frame_000104.jpg,1920,1080,1107
105,frame_000105.jpg,1920,1080,1127
106,frame_000106.jpg,1920,1080,1049
107,frame_000107.jpg,1920,1080,1086
108,frame_000108.jpg,1920,1080,1093
109,frame_000109.jpg,1920,1080,1048
110,frame_000110.jpg,1920,1080,1097
111,frame_000111.jpg,1920,1080,1111
112,frame_000112.jpg,1920,1080,1066
113,frame_000113.jpg,1920,1080,3048
114,frame_000114.jpg,1920,1080,1066
115,frame_000115.jpg,1920,1080,1111
116,frame_000116.jpg,1920,1080,1108
117,frame_000117.jpg,1920,1080,1873
118,frame_000118.jpg,1920,1080,1112
119,frame_000119.jpg,1920,1080,2781
120,frame_000120.jpg,1920,1080,1162
121,frame_000121.jpg,1920,1080,1127
122,frame_000122.jpg,1920,1080,1985
123,frame_000123.jpg,1920,1080,1796
124,frame_000124.jpg,1920,1080,1863
125,frame_000125.jpg,1920,1080,1024
126,frame_000126.jpg,1920,1080,1045
127,frame_000127.jpg,1920,1080,1059
128,frame_000128.jpg,1920,1080,1003
129,frame_000129.jpg,1920,1080,1051
130,frame_000130.jpg,1920,1080,1041
131,frame_000131.jpg,1920,1080,1042
132,frame_000132.jpg,1920,1080,1028
133,frame_000133.jpg,1920,1080,1096
134,frame_000134.jpg,1920,1080,1091
135,frame_000135.jpg,1920,1080,1166
136,frame_000136.jpg,1920,1080,1159
137,frame_000137.jpg,1920,1080,1117
138,frame_000138.jpg,1920,1080,1109
139,frame_000139.jpg,1920,1080,1099
140,frame_000140.jpg,1920,1080,1134
141,frame_000141.jpg,1920,1080,1101
142,frame_000142.jpg,1920,1080,1117
143,frame_000143.jpg,1920,1080,1090
144,frame_000144.jpg,1920,1080,1116
145,frame_000145.jpg,1920,1080,1113
146,frame_000146.jpg,1920,1080,1116
147,frame_000147.jpg,1920,1080,1114
148,frame_000148.jpg,1920,1080,1120
149,frame_000149.jpg,1920,1080,1117
150,frame_000150.jpg,1920,1080,1100
151,frame_000151.jpg,1920,1080,1106
152,frame_000152.jpg,1920,1080,1110
153,frame_000153.jpg,1920,1080,1097
154,frame_000154.jpg,1920,1080,1112
155,frame_000155.jpg,1920,1080,1112
156,frame_000156.jpg,1920,1080,1112
157,frame_000157.jpg,1920,1080,1104
158,frame_000158.jpg,1920,1080,1101
159,frame_000159.jpg,1920,1080,1109
160,frame_000160.jpg,1920,1080,1117
161,frame_000161.jpg,1920,1080,1111
162,frame_000162.jpg,1920,1080,1102
163,frame_000163.jpg,1920,1080,1121
164,frame_000164.jpg,1920,1080,1143
165,frame_000165.jpg,1920,1080,1130
166,frame_000166.jpg,1920,1080,1119
167,frame_000167.jpg,1920,1080,1132
168,frame_000168.jpg,1920,1080,1126
169,frame_000169.jpg,1920,1080,1133
170,frame_000170.jpg,1920,1080,1139
171,frame_000171.jpg,1920,1080,1141
172,frame_000172.jpg,1920,1080,1139
173,frame_000173.jpg,1920,1080,1133
174,frame_000174.jpg,1920,1080,1097
175,frame_000175.jpg,1920,1080,1134
176,frame_000176.jpg,1920,1080,1136
177,frame_000177.jpg,1920,1080,1142
178,frame_000178.jpg,1920,1080,1137
179,frame_000179.jpg,1920,1080,1128
180,frame_000180.jpg,1920,1080,1134
181,frame_000181.jpg,1920,1080,1127
182,frame_000182.jpg,1920,1080,1105
183,frame_000183.jpg,1920,1080,1152
184,frame_000184.jpg,1920,1080,1151
185,frame_000185.jpg,1920,1080,1107
186,frame_000186.jpg,1920,1080,1104
187,frame_000187.jpg,1920,1080,1104
188,frame_000188.jpg,1920,1080,1146
189,frame_000189.jpg,1920,1080,1160
190,frame_000190.jpg,1920,1080,1137
191,frame_000191.jpg,1920,1080,1115
192,frame_000192.jpg,1920,1080,1116
193,frame_000193.jpg,1920,1080,1120
194,frame_000194.jpg,1920,1080,1128
195,frame_000195.jpg,1920,1080,1165
196,frame_000196.jpg,1920,1080,1101
197,frame_000197.jpg,1920,1080,1118
198,frame_000198.jpg,1920,1080,1113
199,frame_000199.jpg,1920,1080,1120
200,frame_000200.jpg,1920,1080,1111
201,frame_000201.jpg,1920,1080,1117
202,frame_000202.jpg,1920,1080,1164
203,frame_000203.jpg,1920,1080,1162
204,frame_000204.jpg,1920,1080,1122
205,frame_000205.jpg,1920,1080,1157
206,frame_000206.jpg,1920,1080,1135
207,frame_000207.jpg,1920,1080,1151
208,frame_000208.jpg,1920,1080,1156
209,frame_000209.jpg,1920,1080,1101
210,frame_000210.jpg,1920,1080,1104
211,frame_000211.jpg,1920,1080,1058
212,frame_000212.jpg,1920,1080,1135
213,frame_000213.jpg,1920,1080,1111
214,frame_000214.jpg,1920,1080,1106
215,frame_000215.jpg,1920,1080,1064
216,frame_000216.jpg,1920,1080,1066
217,frame_000217.jpg,1920,1080,1090
218,frame_000218.jpg,1920,1080,1112
219,frame_000219.jpg,1920,1080,1113
220,frame_000220.jpg,1920,1080,1102
221,frame_000221.jpg,1920,1080,1073
222,frame_000222.jpg,1920,1080,1102
223,frame_000223.jpg,1920,1080,1074
224,frame_000224.jpg,1920,1080,1060
225,frame_000225.jpg,1920,1080,1057
226,frame_000226.jpg,1920,1080,1076
227,frame_000227.jpg,1920,1080,1076
228,frame_000228.jpg,1920,1080,1046
229,frame_000229.jpg,1920,1080,1088
230,frame_000230.jpg,1920,1080,1100
231,frame_000231.jpg,1920,1080,1053
232,frame_000232.jpg,1920,1080,1050
233,frame_000233.jpg,1920,1080,1084
234,frame_000234.jpg,1920,1080,1105
235,frame_000235.jpg,1920,1080,1108
236,frame_000236.jpg,1920,1080,1099
237,frame_000237.jpg,1920,1080,1111
238,frame_000238.jpg,1920,1080,1115
239,frame_000239.jpg,1920,1080,1104
240,frame_000240.jpg,1920,1080,1151
241,frame_000241.jpg,1920,1080,1104
242,frame_000242.jpg,1920,1080,1060
243,frame_000243.jpg,1920,1080,1111
244,frame_000244.jpg,1920,1080,1091
245,frame_000245.jpg,1920,1080,1053
246,frame_000246.jpg,1920,1080,1029
247,frame_000247.jpg,1920,1080,1065
248,frame_000248.jpg,1920,1080,1073
249,frame_000249.jpg,1920,1080,0
250,frame_000250.jpg,1920,1080,0
251,frame_000251.jpg,1920,1080,0
252,frame_000252.jpg,1920,1080,1102
253,frame_000253.jpg,1920,1080,1107
254,frame_000254.jpg,1920,1080,1106
255,frame_000255.jpg,1920,1080,0
256,frame_000256.jpg,1920,1080,0
257,frame_000257.jpg,1920,1080,1107
258,frame_000258.jpg,1920,1080,1110
259,frame_000259.jpg,1920,1080,1101
260,frame_000260.jpg,1920,1080,1082
261,frame_000261.jpg,1920,1080,1091
262,frame_000262.jpg,1920,1080,0
263,frame_000263.jpg,1920,1080,0
264,frame_000264.jpg,1920,1080,1077
265,frame_000265.jpg,1920,1080,0
266,frame_000266.jpg,1920,1080,0
267,frame_000267.jpg,1920,1080,1096
268,frame_000268.jpg,1920,1080,1112
269,frame_000269.jpg,1920,1080,0
270,frame_000270.jpg,1920,1080,0
271,frame_000271.jpg,1920,1080,0
272,frame_000272.jpg,1920,1080,0
273,frame_000273.jpg,1920,1080,0
274,frame_000274.jpg,1920,1080,0
275,frame_000275.jpg,1920,1080,0
276,frame_000276.jpg,1920,1080,1114
277,frame_000277.jpg,1920,1080,0
278,frame_000278.jpg,1920,1080,0
279,frame_000279.jpg,1920,1080,0
280,frame_000280.jpg,1920,1080,1101
281,frame_000281.jpg,1920,1080,0
282,frame_000282.jpg,1920,1080,0
283,frame_000283.jpg,1920,1080,0
284,frame_000284.jpg,1920,1080,0
285,frame_000285.jpg,1920,1080,0
286,frame_000286.jpg,1920,1080,1078
287,frame_000287.jpg,1920,1080,0
288,frame_000288.jpg,1920,1080,0
289,frame_000289.jpg,1920,1080,0
290,frame_000290.jpg,1920,1080,0
291,frame_000291.jpg,1920,1080,0
292,frame_000292.jpg,1920,1080,0
293,frame_000293.jpg,1920,1080,0
294,frame_000294.jpg,1920,1080,1073
295,frame_000295.jpg,1920,1080,1025
296,frame_000296.jpg,1920,1080,0
297,frame_000297.jpg,1920,1080,0
298,frame_000298.jpg,1920,1080,0
299,frame_000299.jpg,1920,1080,1039
300,frame_000300.jpg,1920,1080,0
301,frame_000301.jpg,1920,1080,0
302,frame_000302.jpg,1920,1080,1072
303,frame_000303.jpg,1920,1080,0
304,frame_000304.jpg,1920,1080,1037
305,frame_000305.jpg,1920,1080,1098
306,frame_000306.jpg,1920,1080,1064
307,frame_000307.jpg,1920,1080,1065
308,frame_000308.jpg,1920,1080,1061
309,frame_000309.jpg,1920,1080,0
310,frame_000310.jpg,1920,1080,1090
311,frame_000311.jpg,1920,1080,1054
312,frame_000312.jpg,1920,1080,1097
313,frame_000313.jpg,1920,1080,1064
314,frame_000314.jpg,1920,1080,1056
315,frame_000315.jpg,1920,1080,1032
316,frame_000316.jpg,1920,1080,1101
317,frame_000317.jpg,1920,1080,1108
318,frame_000318.jpg,1920,1080,1113
319,frame_000319.jpg,1920,1080,1062
320,frame_000320.jpg,1920,1080,1055
321,frame_000321.jpg,1920,1080,1105
322,frame_000322.jpg,1920,1080,1154
323,frame_000323.jpg,1920,1080,1105
324,frame_000324.jpg,1920,1080,1114
325,frame_000325.jpg,1920,1080,1112
326,frame_000326.jpg,1920,1080,1096
327,frame_000327.jpg,1920,1080,1064
328,frame_000328.jpg,1920,1080,1055
329,frame_000329.jpg,1920,1080,1090
330,frame_000330.jpg,1920,1080,1072
331,frame_000331.jpg,1920,1080,1116
332,frame_000332.jpg,1920,1080,1064
333,frame_000333.jpg,1920,1080,1101
334,frame_000334.jpg,1920,1080,1110
335,frame_000335.jpg,1920,1080,1115
336,frame_000336.jpg,1920,1080,1085
337,frame_000337.jpg,1920,1080,1104
338,frame_000338.jpg,1920,1080,1120
339,frame_000339.jpg,1920,1080,1089
340,frame_000340.jpg,1920,1080,1135
341,frame_000341.jpg,1920,1080,1104
342,frame_000342.jpg,1920,1080,1105
343,frame_000343.jpg,1920,1080,1116
344,frame_000344.jpg,1920,1080,1122
345,frame_000345.jpg,1920,1080,1119
346,frame_000346.jpg,1920,1080,1088
347,frame_000347.jpg,1920,1080,1102
348,frame_000348.jpg,1920,1080,1130
349,frame_000349.jpg,1920,1080,1138
350,frame_000350.jpg,1920,1080,1138
351,frame_000351.jpg,1920,1080,1132
352,frame_000352.jpg,1920,1080,1139
353,frame_000353.jpg,1920,1080,1161
354,frame_000354.jpg,1920,1080,1113
355,frame_000355.jpg,1920,1080,1128
356,frame_000356.jpg,1920,1080,1098
357,frame_000357.jpg,1920,1080,1081
358,frame_000358.jpg,1920,1080,1142
359,frame_000359.jpg,1920,1080,1125
360,frame_000360.jpg,1920,1080,1108
361,frame_000361.jpg,1920,1080,1117
362,frame_000362.jpg,1920,1080,1126
363,frame_000363.jpg,1920,1080,1114
364,frame_000364.jpg,1920,1080,1109
365,frame_000365.jpg,1920,1080,1090
366,frame_000366.jpg,1920,1080,1106
367,frame_000367.jpg,1920,1080,1102
368,frame_000368.jpg,1920,1080,1108
369,frame_000369.jpg,1920,1080,1110
370,frame_000370.jpg,1920,1080,1081
371,frame_000371.jpg,1920,1080,1107
372,frame_000372.jpg,1920,1080,1102
373,frame_000373.jpg,1920,1080,1106
374,frame_000374.jpg,1920,1080,1112
375,frame_000375.jpg,1920,1080,1118
376,frame_000376.jpg,1920,1080,1087
377,frame_000377.jpg,1920,1080,1089
378,frame_000378.jpg,1920,1080,1079
379,frame_000379.jpg,1920,1080,1087
380,frame_000380.jpg,1920,1080,1097
381,frame_000381.jpg,1920,1080,1110
382,frame_000382.jpg,1920,1080,1109
383,frame_000383.jpg,1920,1080,1107
384,frame_000384.jpg,1920,1080,1060
385,frame_000385.jpg,1920,1080,1090
386,frame_000386.jpg,1920,1080,1075
387,frame_000387.jpg,1920,1080,1105
388,frame_000388.jpg,1920,1080,1072
389,frame_000389.jpg,1920,1080,1091
390,frame_000390.jpg,1920,1080,1075
391,frame_000391.jpg,1920,1080,1076
392,frame_000392.jpg,1920,1080,1065
393,frame_000393.jpg,1920,1080,1073
394,frame_000394.jpg,1920,1080,1065
395,frame_000395.jpg,1920,1080,1046
396,frame_000396.jpg,1920,1080,1061
397,frame_000397.jpg,1920,1080,1069
398,frame_000398.jpg,1920,1080,1080
399,frame_000399.jpg,1920,1080,1097
400,frame_000400.jpg,1920,1080,1076
401,frame_000401.jpg,1920,1080,1086
402,frame_000402.jpg,1920,1080,1101
403,frame_000403.jpg,1920,1080,1092
404,frame_000404.jpg,1920,1080,1047
405,frame_000405.jpg,1920,1080,1085
406,frame_000406.jpg,1920,1080,1057
407,frame_000407.jpg,1920,1080,1046
408,frame_000408.jpg,1920,1080,1053
409,frame_000409.jpg,1920,1080,1035
410,frame_000410.jpg,1920,1080,1088
411,frame_000411.jpg,1920,1080,1062
412,frame_000412.jpg,1920,1080,1034
413,frame_000413.jpg,1920,1080,1051
414,frame_000414.jpg,1920,1080,1043
415,frame_000415.jpg,1920,1080,1046
416,frame_000416.jpg,1920,1080,1042
417,frame_000417.jpg,1920,1080,1045
418,frame_000418.jpg,1920,1080,1072
419,frame_000419.jpg,1920,1080,1058
420,frame_000420.jpg,1920,1080,1045
421,frame_000421.jpg,1920,1080,1063
422,frame_000422.jpg,1920,1080,1058
423,frame_000423.jpg,1920,1080,1050
424,frame_000424.jpg,1920,1080,1070
425,frame_000425.jpg,1920,1080,1062
426,frame_000426.jpg,1920,1080,1067
427,frame_000427.jpg,1920,1080,1062
428,frame_000428.jpg,1920,1080,1063
429,frame_000429.jpg,1920,1080,1016
430,frame_000430.jpg,1920,1080,1056
431,frame_000431.jpg,1920,1080,1053
432,frame_000432.jpg,1920,1080,1050
433,frame_000433.jpg,1920,1080,1064
434,frame_000434.jpg,1920,1080,1036
435,frame_000435.jpg,1920,1080,1043
436,frame_000436.jpg,1920,1080,1027
437,frame_000437.jpg,1920,1080,1011
438,frame_000438.jpg,1920,1080,1026
439,frame_000439.jpg,1920,1080,1042
440,frame_000440.jpg,1920,1080,1011
441,frame_000441.jpg,1920,1080,1040
442,frame_000442.jpg,1920,1080,1014
443,frame_000443.jpg,1920,1080,1028
444,frame_000444.jpg,1920,1080,1005
445,frame_000445.jpg,1920,1080,1035
446,frame_000446.jpg,1920,1080,1018
447,frame_000447.jpg,1920,1080,997
448,frame_000448.jpg,1920,1080,978
449,frame_000449.jpg,1920,1080,975
450,frame_000450.jpg,1920,1080,952
451,frame_000451.jpg,1920,1080,912
452,frame_000452.jpg,1920,1080,908
453,frame_000453.jpg,1920,1080,919
454,frame_000454.jpg,1920,1080,956
455,frame_000455.jpg,1920,1080,966
456,frame_000456.jpg,1920,1080,941
457,frame_000457.jpg,1920,1080,923
458,frame_000458.jpg,1920,1080,947
459,frame_000459.jpg,1920,1080,954
460,frame_000460.jpg,1920,1080,963
461,frame_000461.jpg,1920,1080,966
462,frame_000462.jpg,1920,1080,967
463,frame_000463.jpg,1920,1080,962
464,frame_000464.jpg,1920,1080,995
465,frame_000465.jpg,1920,1080,987
466,frame_000466.jpg,1920,1080,1000
467,frame_000467.jpg,1920,1080,966
468,frame_000468.jpg,1920,1080,999
469,frame_000469.jpg,1920,1080,995
470,frame_000470.jpg,1920,1080,1000
471,frame_000471.jpg,1920,1080,997
472,frame_000472.jpg,1920,1080,985
473,frame_000473.jpg,1920,1080,994
474,frame_000474.jpg,1920,1080,997
475,frame_000475.jpg,1920,1080,1004
476,frame_000476.jpg,1920,1080,1000
477,frame_000477.jpg,1920,1080,1011
478,frame_000478.jpg,1920,1080,1005
479,frame_000479.jpg,1920,1080,965
480,frame_000480.jpg,1920,1080,891
481,frame_000481.jpg,1920,1080,937
482,frame_000482.jpg,1920,1080,950
483,frame_000483.jpg,1920,1080,941
484,frame_000484.jpg,1920,1080,952
485,frame_000485.jpg,1920,1080,970
486,frame_000486.jpg,1920,1080,924
487,frame_000487.jpg,1920,1080,984
488,frame_000488.jpg,1920,1080,988
489,frame_000489.jpg,1920,1080,1038
490,frame_000490.jpg,1920,1080,1031
491,frame_000491.jpg,1920,1080,1022
492,frame_000492.jpg,1920,1080,1055
493,frame_000493.jpg,1920,1080,1049
494,frame_000494.jpg,1920,1080,1044
495,frame_000495.jpg,1920,1080,1017
496,frame_000496.jpg,1920,1080,1021
497,frame_000497.jpg,1920,1080,1058
498,frame_000498.jpg,1920,1080,1066
499,frame_000499.jpg,1920,1080,1044
500,frame_000500.jpg,1920,1080,1047
501,frame_000501.jpg,1920,1080,1078
502,frame_000502.jpg,1920,1080,1076
503,frame_000503.jpg,1920,1080,1030
504,frame_000504.jpg,1920,1080,1030
505,frame_000505.jpg,1920,1080,1022
506,frame_000506.jpg,1920,1080,1035
507,frame_000507.jpg,1920,1080,1043
508,frame_000508.jpg,1920,1080,1102
509,frame_000509.jpg,1920,1080,1052
510,frame_000510.jpg,1920,1080,1089
511,frame_000511.jpg,1920,1080,1044
512,frame_000512.jpg,1920,1080,1077
513,frame_000513.jpg,1920,1080,1066
514,frame_000514.jpg,1920,1080,1103
515,frame_000515.jpg,1920,1080,1088
516,frame_000516.jpg,1920,1080,1106
517,frame_000517.jpg,1920,1080,1062
518,frame_000518.jpg,1920,1080,1087
519,frame_000519.jpg,1920,1080,1105
520,frame_000520.jpg,1920,1080,1118
521,frame_000521.jpg,1920,1080,1085
522,frame_000522.jpg,1920,1080,1091
523,frame_000523.jpg,1920,1080,1093
524,frame_000524.jpg,1920,1080,1074
525,frame_000525.jpg,1920,1080,1039
526,frame_000526.jpg,1920,1080,1081
527,frame_000527.jpg,1920,1080,1080
528,frame_000528.jpg,1920,1080,1086
529,frame_000529.jpg,1920,1080,1122
530,frame_000530.jpg,1920,1080,1067
531,frame_000531.jpg,1920,1080,1099
532,frame_000532.jpg,1920,1080,1114
533,frame_000533.jpg,1920,1080,1131
534,frame_000534.jpg,1920,1080,1097
535,frame_000535.jpg,1920,1080,1094
536,frame_000536.jpg,1920,1080,1095
537,frame_000537.jpg,1920,1080,1066
538,frame_000538.jpg,1920,1080,1057
539,frame_000539.jpg,1920,1080,1096
540,frame_000540.jpg,1920,1080,1119
541,frame_000541.jpg,1920,1080,1130
542,frame_000542.jpg,1920,1080,1101
543,frame_000543.jpg,1920,1080,1115
544,frame_000544.jpg,1920,1080,1075
545,frame_000545.jpg,1920,1080,1106
546,frame_000546.jpg,1920,1080,1056
547,frame_000547.jpg,1920,1080,1072
548,frame_000548.jpg,1920,1080,1036
549,frame_000549.jpg,1920,1080,1076
550,frame_000550.jpg,1920,1080,1096
551,frame_000551.jpg,1920,1080,1113
552,frame_000552.jpg,1920,1080,1125
553,frame_000553.jpg,1920,1080,1120
554,frame_000554.jpg,1920,1080,1120
555,frame_000555.jpg,1920,1080,1119
556,frame_000556.jpg,1920,1080,1084
557,frame_000557.jpg,1920,1080,1086
558,frame_000558.jpg,1920,1080,1105
559,frame_000559.jpg,1920,1080,1113
560,frame_000560.jpg,1920,1080,1098
561,frame_000561.jpg,1920,1080,1110
562,frame_000562.jpg,1920,1080,1115
563,frame_000563.jpg,1920,1080,1064
564,frame_000564.jpg,1920,1080,1093
565,frame_000565.jpg,1920,1080,1041
566,frame_000566.jpg,1920,1080,1108
567,frame_000567.jpg,1920,1080,1104
568,frame_000568.jpg,1920,1080,1108
569,frame_000569.jpg,1920,1080,1113
570,frame_000570.jpg,1920,1080,1109
571,frame_000571.jpg,1920,1080,1112
572,frame_000572.jpg,1920,1080,1106
573,frame_000573.jpg,1920,1080,1085
574,frame_000574.jpg,1920,1080,1064
575,frame_000575.jpg,1920,1080,1070
576,frame_000576.jpg,1920,1080,1088
577,frame_000577.jpg,1920,1080,1093
578,frame_000578.jpg,1920,1080,1090
579,frame_000579.jpg,1920,1080,1046
580,frame_000580.jpg,1920,1080,1074
581,frame_000581.jpg,1920,1080,1072
582,frame_000582.jpg,1920,1080,1083
583,frame_000583.jpg,1920,1080,1141
584,frame_000584.jpg,1920,1080,1115
585,frame_000585.jpg,1920,1080,1101
586,frame_000586.jpg,1920,1080,1117
587,frame_000587.jpg,1920,1080,1112
588,frame_000588.jpg,1920,1080,1116
589,frame_000589.jpg,1920,1080,1073
590,frame_000590.jpg,1920,1080,1067
591,frame_000591.jpg,1920,1080,1089
592,frame_000592.jpg,1920,1080,1087
593,frame_000593.jpg,1920,1080,1078
594,frame_000594.jpg,1920,1080,1046
595,frame_000595.jpg,1920,1080,1082
596,frame_000596.jpg,1920,1080,1036
597,frame_000597.jpg,1920,1080,1077
598,frame_000598.jpg,1920,1080,1106
599,frame_000599.jpg,1920,1080,1078
600,frame_000600.jpg,1920,1080,1097
601,frame_000601.jpg,1920,1080,1078
602,frame_000602.jpg,1920,1080,1068
603,frame_000603.jpg,1920,1080,1083
604,frame_000604.jpg,1920,1080,1116
605,frame_000605.jpg,1920,1080,1097
606,frame_000606.jpg,1920,1080,1098
607,frame_000607.jpg,1920,1080,1049
608,frame_000608.jpg,1920,1080,1086
609,frame_000609.jpg,1920,1080,1061
610,frame_000610.jpg,1920,1080,1083
611,frame_000611.jpg,1920,1080,1083
612,frame_000612.jpg,1920,1080,1094
613,frame_000613.jpg,1920,1080,1075
614,frame_000614.jpg,1920,1080,1132
615,frame_000615.jpg,1920,1080,1075
616,frame_000616.jpg,1920,1080,1112
617,frame_000617.jpg,1920,1080,1123
618,frame_000618.jpg,1920,1080,1135
619,frame_000619.jpg,1920,1080,1108
620,frame_000620.jpg,1920,1080,1103
621,frame_000621.jpg,1920,1080,1093
622,frame_000622.jpg,1920,1080,1102
623,frame_000623.jpg,1920,1080,1099
624,frame_000624.jpg,1920,1080,1086
625,frame_000625.jpg,1920,1080,1109
626,frame_000626.jpg,1920,1080,1059
627,frame_000627.jpg,1920,1080,1069
628,frame_000628.jpg,1920,1080,1086
629,frame_000629.jpg,1920,1080,1089
630,frame_000630.jpg,1920,1080,1090
631,frame_000631.jpg,1920,1080,1117
632,frame_000632.jpg,1920,1080,1063
633,frame_000633.jpg,1920,1080,1100
634,frame_000634.jpg,1920,1080,1074
635,frame_000635.jpg,1920,1080,1095
636,frame_000636.jpg,1920,1080,1061
637,frame_000637.jpg,1920,1080,1045
638,frame_000638.jpg,1920,1080,1092
639,frame_000639.jpg,1920,1080,1070
640,frame_000640.jpg,1920,1080,1067
641,frame_000641.jpg,1920,1080,1085
642,frame_000642.jpg,1920,1080,1106
643,frame_000643.jpg,1920,1080,1128
644,frame_000644.jpg,1920,1080,1065
645,frame_000645.jpg,1920,1080,1074
646,frame_000646.jpg,1920,1080,1069
647,frame_000647.jpg,1920,1080,1073
648,frame_000648.jpg,1920,1080,1070
649,frame_000649.jpg,1920,1080,1089
650,frame_000650.jpg,1920,1080,1085
651,frame_000651.jpg,1920,1080,1116
652,frame_000652.jpg,1920,1080,1114
653,frame_000653.jpg,1920,1080,1104
654,frame_000654.jpg,1920,1080,1092
655,frame_000655.jpg,1920,1080,1107
656,frame_000656.jpg,1920,1080,1111
657,frame_000657.jpg,1920,1080,1115
658,frame_000658.jpg,1920,1080,1063
659,frame_000659.jpg,1920,1080,1060
660,frame_000660.jpg,1920,1080,1065
661,frame_000661.jpg,1920,1080,1070
662,frame_000662.jpg,1920,1080,1070
663,frame_000663.jpg,1920,1080,1069
664,frame_000664.jpg,1920,1080,1089
665,frame_000665.jpg,1920,1080,1111
666,frame_000666.jpg,1920,1080,1115
667,frame_000667.jpg,1920,1080,1110
668,frame_000668.jpg,1920,1080,1110
669,frame_000669.jpg,1920,1080,1105
670,frame_000670.jpg,1920,1080,1133
671,frame_000671.jpg,1920,1080,1122
672,frame_000672.jpg,1920,1080,1082
673,frame_000673.jpg,1920,1080,1072
674,frame_000674.jpg,1920,1080,1107
675,frame_000675.jpg,1920,1080,1062
676,frame_000676.jpg,1920,1080,1065
677,frame_000677.jpg,1920,1080,1061
678,frame_000678.jpg,1920,1080,1069
679,frame_000679.jpg,1920,1080,1077
680,frame_000680.jpg,1920,1080,1057
681,frame_000681.jpg,1920,1080,1067
682,frame_000682.jpg,1920,1080,1071
683,frame_000683.jpg,1920,1080,1060
684,frame_000684.jpg,1920,1080,1064
685,frame_000685.jpg,1920,1080,1027
686,frame_000686.jpg,1920,1080,1032
687,frame_000687.jpg,1920,1080,1022
688,frame_000688.jpg,1920,1080,1050
689,frame_000689.jpg,1920,1080,1030
690,frame_000690.jpg,1920,1080,1046
691,frame_000691.jpg,1920,1080,1086
692,frame_000692.jpg,1920,1080,1027
693,frame_000693.jpg,1920,1080,1065
694,frame_000694.jpg,1920,1080,1084
695,frame_000695.jpg,1920,1080,1063
696,frame_000696.jpg,1920,1080,1070
697,frame_000697.jpg,1920,1080,1083
698,frame_000698.jpg,1920,1080,1088
699,frame_000699.jpg,1920,1080,1076
700,frame_000700.jpg,1920,1080,1096
701,frame_000701.jpg,1920,1080,1071
702,frame_000702.jpg,1920,1080,1096
703,frame_000703.jpg,1920,1080,1105
704,frame_000704.jpg,1920,1080,1098
705,frame_000705.jpg,1920,1080,1064
706,frame_000706.jpg,1920,1080,1042
707,frame_000707.jpg,1920,1080,1043
708,frame_000708.jpg,1920,1080,1047
709,frame_000709.jpg,1920,1080,1029
710,frame_000710.jpg,1920,1080,1075
711,frame_000711.jpg,1920,1080,1063
712,frame_000712.jpg,1920,1080,1049
713,frame_000713.jpg,1920,1080,1055
714,frame_000714.jpg,1920,1080,1091
715,frame_000715.jpg,1920,1080,1079
716,frame_000716.jpg,1920,1080,1076
717,frame_000717.jpg,1920,1080,1085
718,frame_000718.jpg,1920,1080,1082
719,frame_000719.jpg,1920,1080,1073
720,frame_000720.jpg,1920,1080,1097
721,frame_000721.jpg,1920,1080,1087
722,frame_000722.jpg,1920,1080,1111
723,frame_000723.jpg,1920,1080,1078
724,frame_000724.jpg,1920,1080,1079
725,frame_000725.jpg,1920,1080,1092
726,frame_000726.jpg,1920,1080,1066
727,frame_000727.jpg,1920,1080,1039
728,frame_000728.jpg,1920,1080,1042
729,frame_000729.jpg,1920,1080,1060
730,frame_000730.jpg,1920,1080,1039
731,frame_000731.jpg,1920,1080,1026
732,frame_000732.jpg,1920,1080,966
733,frame_000733.jpg,1920,1080,971
734,frame_000734.jpg,1920,1080,931
735,frame_000735.jpg,1920,1080,946
736,frame_000736.jpg,1920,1080,908
737,frame_000737.jpg,1920,1080,985
738,frame_000738.jpg,1920,1080,979
739,frame_000739.jpg,1920,1080,998
740,frame_000740.jpg,1920,1080,965
741,frame_000741.jpg,1920,1080,958
742,frame_000742.jpg,1920,1080,930
743,frame_000743.jpg,1920,1080,980
744,frame_000744.jpg,1920,1080,988
745,frame_000745.jpg,1920,1080,999
746,frame_000746.jpg,1920,1080,961
747,frame_000747.jpg,1920,1080,954
748,frame_000748.jpg,1920,1080,933
749,frame_000749.jpg,1920,1080,963
750,frame_000750.jpg,1920,1080,951
751,frame_000751.jpg,1920,1080,993
752,frame_000752.jpg,1920,1080,944
753,frame_000753.jpg,1920,1080,960
754,frame_000754.jpg,1920,1080,935
755,frame_000755.jpg,1920,1080,950
756,frame_000756.jpg,1920,1080,974
